iterationName	gameid	serverTime	condition	trialNum	instructionNum	targetObject	attemptNum	trialType	objectSet	critical	correct	attemptedObject	intendedX	intendedY	attemptedX	attemptedY	responseTime	eventType
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824675871	scripted	1	0	banana	0	base	6	false	correct	banana	4	2	4	2	3192	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824705947	scripted	1	1	dollar	0	base	6	false	correct	dollar	4	3	4	3	4037	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824720017	scripted	1	2	boardEraser	0	base	6	true	correct	boardEraser	2	3	2	3	3131	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824735916	scripted	1	3	feather	0	base	6	false	correct	feather	2	4	2	4	3076	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824749130	scripted	2	0	magnet	0	exp	7	false	correct	magnet	2	4	2	4	1406	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824777196	scripted	2	1	handcuffs	0	exp	7	false	correct	handcuffs	4	3	4	3	1857	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824799592	scripted	2	2	pandaToy	0	exp	7	false	correct	pandaToy	3	2	3	2	10633	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824809721	scripted	2	3	mediumCandle	0	exp	7	true	correct	mediumCandle	1	2	1	2	1753	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824820120	scripted	3	0	carrot	0	base	4	false	correct	carrot	2	3	2	3	1280	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824830312	scripted	3	0	mediumMeasuringCup	1	base	4	true	incorrect	smallMeasuringCup	4	4	3	2	1700	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824891969	scripted	3	1	mediumMeasuringCup	0	base	4	true	correct	mediumMeasuringCup	4	4	4	4	41563	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824912449	scripted	3	2	waterBottle	0	base	4	false	correct	waterBottle	2	2	2	2	2407	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824924149	scripted	3	3	chair	0	base	4	false	correct	chair	3	2	3	2	2158	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824954678	scripted	4	0	scissors	0	exp	3	false	correct	scissors	2	2	2	2	2440	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824963190	scripted	4	1	knife	0	exp	3	false	correct	knife	3	4	3	4	1608	drop
planned_sample	8538-cb44f86e-9bb4-4bb0-91b7-fcb7f3d080bf	1522824975696	scripted	4	2	barOfSoap	0	exp	3	false	correct	barOfSoap	3	3	3	3	1555	drop
